X,y
-59.79597959795979,6978.793949080963
-59.77597759775978,6973.6406652878295
-59.755975597559754,6964.85299274559
-59.73597359735973,6965.053408201873
-59.715971597159715,6956.542892022485
-59.69596959695969,6952.305704186604
-59.675967596759676,6955.279633219801
-59.65596559655965,6938.976434714266
-59.63596359635964,6930.137084161157
-59.615961596159615,6928.103805496217
-59.59595959595959,6922.547045713868
-59.575957595759576,6915.350987342793
-59.55595559555955,6915.070862673379
-59.53595359535954,6916.883950939497
-59.515951595159514,6902.38926085801
-59.49594959495949,6896.816093769213
-59.475947594759475,6898.964426178336
-59.45594559455945,6897.315158877467
-59.435943594359436,6891.222465655393
-59.41594159415941,6876.815234900898
-59.3959395939594,6881.722300659913
-59.375937593759375,6875.573212123287
-59.35593559355935,6865.798231485687
-59.335933593359336,6867.335564036356
-59.31593159315931,6868.526849138634
-59.2959295929593,6852.492334782692
-59.275927592759274,6854.318483941917
-59.25592559255925,6849.258752199723
-59.235923592359235,6844.004822135537
-59.21592159215921,6846.419745597571
-59.195919591959196,6837.6903456456275
-59.17591759175917,6830.174197185718
-59.15591559155916,6822.777750205253
-59.135913591359135,6821.202380030339
-59.11591159115911,6809.861572425779
-59.095909590959096,6812.854457067949
-59.07590759075907,6806.090785360497
-59.05590559055906,6799.756786037588
-59.035903590359034,6803.674988833767
-59.01590159015901,6784.1873551718245
-58.995899589958995,6795.9711382672485
-58.97589758975897,6790.744636941902
-58.955895589558956,6775.301839920003
-58.93589358935893,6772.049576299721
-58.91589158915891,6769.1102960672315
-58.895889588958894,6761.913254930087
-58.87588758875887,6758.614450351492
-58.855885588558856,6761.326386442996
-58.83588358835883,6755.034813290955
-58.81588158815882,6746.622389176089
-58.795879587958794,6735.988634247699
-58.77587758775877,6729.348280548059
-58.755875587558755,6730.127723116469
-58.73587358735873,6721.705106268523
-58.715871587158716,6728.591687837293
-58.69586958695869,6724.045089626484
-58.67586758675867,6715.414596839751
-58.655865586558654,6710.41029450945
-58.63586358635863,6708.945014917512
-58.615861586158616,6704.199420416171
-58.59585958595859,6689.301999339108
-58.57585758575858,6695.213724028456
-58.555855585558554,6683.042846441315
-58.53585358535853,6685.509274319387
-58.515851585158515,6674.779597712964
-58.49584958495849,6665.313020073397
-58.475847584758476,6671.4662077417715
-58.45584558455845,6663.9593465444395
-58.43584358435843,6659.568099279204
-58.415841584158414,6656.090077027534
-58.39583958395839,6644.931489272434
-58.375837583758376,6650.663030458248
-58.35583558355835,6642.954069894685
-58.33583358335834,6637.255544308475
-58.315831583158314,6627.125876978302
-58.29582958295829,6623.334031992963
-58.275827582758275,6620.315715838711
-58.25582558255825,6614.187830563173
-58.235823582358236,6600.947390120144
-58.21582158215821,6611.0080117925845
-58.19581958195819,6604.795976281446
-58.175817581758174,6596.882135264714
-58.15581558155815,6596.846330131114
-58.135813581358136,6586.025232354032
-58.11581158115811,6578.4232101095795
-58.0958095809581,6581.127186314189
-58.075807580758074,6575.76126024769
-58.05580558055805,6563.327953663046
-58.035803580358035,6570.143286952419
-58.01580158015801,6571.693716347787
-57.995799579957996,6549.788032139019
-57.97579757975797,6554.15999279837
-57.95579557955795,6543.1421306464445
-57.935793579357934,6553.20847551824
-57.91579157915791,6540.986703787749
-57.895789578957896,6530.704401177615
-57.87578757875787,6537.256001827964
-57.85578557855786,6518.500995405575
-57.835783578357834,6508.900908106383
-57.81578157815781,6520.728184300728
-57.795779577957795,6504.706147817831
-57.77577757775777,6518.062752052018
-57.755775577557756,6508.6661371835935
-57.73577357735773,6494.070780719365
-57.71577157715771,6490.655969935954
-57.695769576957694,6489.695029995042
-57.67576757675767,6494.660898581187
-57.655765576557656,6476.449808151685
-57.63576357635763,6476.972966739348
-57.61576157615762,6473.32348254809
-57.595759575957594,6460.544609590904
-57.57575757575757,6460.1166912689105
-57.555755575557555,6451.2224660161455
-57.53575357535753,6450.627750729124
-57.515751575157516,6454.813372282058
-57.49574957495749,6437.072162884458
-57.47574757475747,6439.168958859882
-57.455745574557454,6425.213208643109
-57.43574357435743,6431.669125238363
-57.415741574157416,6418.59958274312
-57.39573957395739,6422.300973950907
-57.37573757375738,6414.191242364446
-57.355735573557354,6403.110955447122
-57.33573357335733,6409.375080005842
-57.315731573157315,6397.646319675399
-57.29572957295729,6405.613866796121
-57.275727572757276,6396.5928177548785
-57.25572557255725,6384.3272132268885
-57.23572357235723,6384.2963053134645
-57.215721572157214,6373.495376016176
-57.19571957195719,6369.354820303413
-57.175717571757176,6366.468096993555
-57.15571557155715,6373.925151444508
-57.13571357135714,6353.521521806776
-57.115711571157114,6354.260821632645
-57.09570957095709,6352.96746336199
-57.075707570757075,6349.108257317619
-57.05570557055705,6337.858487888351
-57.035703570357036,6342.085027621277
-57.01570157015701,6334.890351103425
-56.99569956995699,6327.60030066542
-56.975697569756974,6323.18569637264
-56.95569556955695,6322.717801766453
-56.935693569356935,6313.672080866252
-56.91569156915691,6315.259562382532
-56.8956895689569,6299.833862623882
-56.875687568756874,6305.875888171081
-56.85568556855685,6299.997201037501
-56.835683568356835,6286.162192382552
-56.81568156815681,6282.804977630803
-56.795679567956796,6288.342519719282
-56.77567756775677,6285.586739531979
-56.75567556755675,6271.210349000301
-56.735673567356734,6267.457456443651
-56.71567156715671,6265.999115091643
-56.695669566956695,6257.683928442584
-56.67566756675667,6259.36724685291
-56.65566556655666,6249.685122057138
-56.635663566356634,6246.592706892334
-56.61566156615661,6249.755020745629
-56.595659565956595,6242.225125548622
-56.57565756575657,6242.477089419156
-56.555655565556556,6236.402744273243
-56.53565356535653,6222.257067760126
-56.51565156515651,6218.906858170211
-56.495649564956494,6214.861401369856
-56.47564756475647,6210.695567168604
-56.455645564556455,6204.081200308211
-56.43564356435643,6201.871522110997
-56.41564156415642,6199.974230843869
-56.395639563956394,6181.4483078308
-56.37563756375637,6190.706056555065
-56.355635563556355,6186.31841291129
-56.33563356335633,6176.542768638207
-56.315631563156316,6178.249319469366
-56.29562956295629,6170.71011693205
-56.27562756275627,6172.206868697054
-56.255625562556254,6150.867740916214
-56.23562356235623,6161.046708583662
-56.215621562156215,6147.964975574429
-56.19561956195619,6151.314451833892
-56.17561756175618,6132.0483138105155
-56.155615561556154,6136.197354934486
-56.13561356135613,6134.970391250501
-56.115611561156115,6132.27896306958
-56.09560956095609,6133.134002469807
-56.075607560756076,6122.834767412239
-56.05560556055605,6118.545527327162
-56.03560356035603,6117.675653951037
-56.015601560156014,6109.225296835515
-55.99559955995599,6100.617263135752
-55.975597559755975,6098.487427638783
-55.95559555955595,6100.448908493607
-55.93559355935594,6092.972420114425
-55.915591559155914,6086.77129184087
-55.89558955895589,6085.896141897265
-55.875587558755875,6072.4783274410665
-55.85558555855585,6069.162079580734
-55.835583558355836,6070.552260024683
-55.81558155815581,6065.584471432703
-55.79557955795579,6067.97209991005
-55.775577557755774,6056.865672618127
-55.75557555755575,6048.593507762493
-55.735573557355735,6048.944219380207
-55.71557155715571,6042.591903403926
-55.6955695569557,6044.553500849768
-55.675567556755674,6034.254451239056
-55.65556555655565,6027.41098463215
-55.635563556355635,6032.781001707169
-55.61556155615561,6022.874821004289
-55.595559555955596,6016.5029738630365
-55.57555755575557,6010.982424435009
-55.55555555555555,6009.590757001144
-55.535553555355534,6007.925712404618
-55.51555155515551,5995.62406729032
-55.495549554955495,5993.526629800529
-55.47554755475547,5992.581771737217
-55.45554555455546,5982.0523246369385
-55.435543554355434,5978.275964882957
-55.41554155415541,5978.468876117889
-55.395539553955395,5974.686893001127
-55.37553755375537,5963.309747207488
-55.355535553555356,5965.60878268169
-55.33553355335533,5952.499911429168
-55.31553155315531,5952.640210006353
-55.295529552955294,5948.475009745241
-55.27552755275527,5942.634633340562
-55.255525552555255,5948.139530494789
-55.23552355235523,5936.341637696059
-55.21552155215522,5932.0797158483165
-55.19551955195519,5927.035293776449
-55.17551755175517,5926.4799346018535
-55.155515551555155,5919.438929771543
-55.13551355135513,5916.358881711955
-55.115511551155116,5907.642287383681
-55.09550955095509,5898.00916865281
-55.07550755075507,5899.518236741829
-55.055505550555054,5900.4797078613165
-55.03550355035503,5898.1362708920415
-55.015501550155015,5908.776824745758
-54.99549954995499,5892.728056205544
-54.97549754975498,5883.677750101181
-54.95549554955495,5879.792629241572
-54.93549354935493,5870.162577506366
-54.915491549154915,5867.2315229125325
-54.89548954895489,5856.62422890066
-54.875487548754876,5857.006338376681
-54.85548554855485,5862.391151076296
-54.83548354835483,5856.166013169559
-54.815481548154814,5848.637348225345
-54.79547954795479,5845.279262626459
-54.775477547754775,5831.165678617555
-54.75547554755475,5827.187841119997
-54.73547354735474,5828.643717233442
-54.71547154715471,5825.142495256342
-54.69546954695469,5824.897626726863
-54.675467546754675,5820.195047900914
-54.65546554655465,5821.738780418463
-54.635463546354636,5807.443263023986
-54.61546154615461,5808.804965950684
-54.59545954595459,5793.970435069473
-54.575457545754574,5791.680137465031
-54.55545554555455,5786.274665692535
-54.535453545354535,5784.703373220538
-54.51545154515451,5789.720356034206
-54.495449544954496,5788.994100879752
-54.47544754475447,5770.524220514247
-54.45544554455445,5772.422467988065
-54.435443544354435,5766.892701584321
-54.41544154415441,5764.466807302616
-54.395439543954396,5761.11056680384
-54.37543754375437,5751.7966934595515
-54.35543554355435,5751.777514638671
-54.335433543354334,5740.37607051928
-54.31543154315431,5740.0117183545635
-54.295429542954295,5737.519934644396
-54.27542754275427,5730.884875186243
-54.255425542554256,5732.868301010378
-54.23542354235423,5723.753449016097
-54.21542154215421,5718.164603473095
-54.195419541954195,5721.883315764703
-54.17541754175417,5718.981442157336
-54.155415541554156,5707.735690528506
-54.13541354135413,5705.243873967134
-54.11541154115411,5697.955746306629
-54.095409540954094,5693.007430737201
-54.07540754075407,5685.903125898525
-54.055405540554055,5687.963604251016
-54.03540354035403,5677.865890431895
-54.015401540154016,5687.585274689456
-53.99539953995399,5662.54675256472
-53.97539753975397,5670.604914487276
-53.955395539553955,5659.384348907526
-53.93539353935393,5667.787244227928
-53.915391539153916,5653.881347204542
-53.89538953895389,5653.458705517502
-53.87538753875387,5644.978055423027
-53.855385538553854,5642.693208466482
-53.83538353835383,5638.891202168449
-53.815381538153815,5634.253479214786
-53.79537953795379,5627.373669387393
-53.775377537753776,5626.828510560064
-53.75537553755375,5628.554461510651
-53.73537353735373,5617.5771926249
-53.715371537153715,5617.615380174243
-53.69536953695369,5607.754582477868
-53.675367536753676,5597.376887873888
-53.65536553655365,5597.946944062002
-53.63536353635363,5585.741555662307
-53.615361536153614,5588.512763568624
-53.59535953595359,5588.240000578034
-53.575357535753575,5574.934440295549
-53.55535553555355,5592.213027559897
-53.535353535353536,5575.756388489059
-53.51535153515351,5578.023815517174
-53.49534953495349,5560.875055011119
-53.475347534753475,5559.518773710808
-53.45534553455345,5563.1168545635055
-53.435343534353436,5549.520906965199
-53.41534153415341,5550.243209921299
-53.39533953395339,5540.824547996779
-53.375337533753374,5542.2947148642215
-53.35533553355335,5545.672251447372
-53.335333533353335,5536.006426672462
-53.31533153315331,5532.222868747604
-53.295329532953296,5525.479300714574
-53.27532753275327,5517.545942829707
-53.25532553255325,5517.511473594092
-53.235323532353235,5517.11010834588
-53.21532153215321,5512.843682609823
-53.195319531953196,5503.367392764302
-53.17531753175317,5503.648333212524
-53.15531553155315,5487.390375037343
-53.135313531353134,5494.266046275558
-53.11531153115311,5484.432832180456
-53.095309530953095,5487.84552433313
-53.07530753075307,5487.033584734599
-53.055305530553056,5471.681899147957
-53.03530353035303,5477.967366842395
-53.01530153015301,5465.702472334164
-52.995299529952995,5456.4737934129635
-52.97529752975297,5464.766500529646
-52.955295529552956,5456.4838807262595
-52.93529352935293,5445.592029663045
-52.91529152915291,5436.555178023907
-52.895289528952894,5447.2085421972
-52.87528752875287,5445.684908572465
-52.855285528552855,5437.631991649674
-52.83528352835283,5431.854524121274
-52.815281528152816,5437.763842626435
-52.79527952795279,5423.842318741522
-52.77527752775277,5421.909020328312
-52.755275527552755,5411.641464131123
-52.73527352735273,5406.522546593283
-52.715271527152716,5399.607040221073
-52.69526952695269,5406.809537284742
-52.67526752675267,5395.662551231664
-52.655265526552654,5390.352574626379
-52.63526352635263,5384.3506125766735
-52.615261526152615,5382.360555503408
-52.59525952595259,5379.080052238492
-52.575257525752576,5366.8821408742415
-52.55525552555255,5367.529808020297
-52.53525352535253,5366.929909251203
-52.515251525152514,5354.641637614381
-52.49524952495249,5359.755586651522
-52.475247524752476,5356.977507402998
-52.45524552455245,5350.860970773194
-52.43524352435243,5344.234482688745
-52.415241524152414,5340.27472057398
-52.39523952395239,5338.265702183848
-52.375237523752375,5340.762377968927
-52.35523552355235,5320.938281216544
-52.335233523352336,5328.673660426506
-52.31523152315231,5317.9750687074165
-52.29522952295229,5304.221598535862
-52.275227522752274,5314.27810186506
-52.25522552255225,5318.9857724491485
-52.235223522352236,5294.24274405808
-52.21522152215221,5292.345948280931
-52.19521952195219,5297.224869515193
-52.175217521752174,5297.59895252237
-52.15521552155215,5283.36763990513
-52.135213521352135,5275.750953452553
-52.11521152115211,5282.944598673167
-52.095209520952096,5271.795123254867
-52.07520752075207,5270.175702513066
-52.05520552055205,5263.576384772324
-52.035203520352034,5261.578637048892
-52.01520152015201,5250.532172097411
-51.995199519951996,5252.6426231225605
-51.97519751975197,5248.714437831203
-51.95519551955195,5258.667601689385
-51.935193519351934,5238.711781612546
-51.91519151915191,5241.344813276454
-51.895189518951895,5229.143277188847
-51.87518751875187,5232.920928527384
-51.855185518551856,5238.206877855916
-51.83518351835183,5225.4904295813885
-51.81518151815181,5210.158140002849
-51.795179517951794,5212.683073392988
-51.77517751775177,5204.9996066687045
-51.755175517551756,5195.545265741679
-51.73517351735173,5199.434962089024
-51.71517151715171,5201.741628088911
-51.695169516951694,5182.690744678261
-51.67516751675167,5182.916711207865
-51.655165516551655,5185.14234038152
-51.63516351635163,5178.5156255581005
-51.615161516151616,5165.82703324142
-51.59515951595159,5172.749395984229
-51.57515751575157,5162.731046255833
-51.555155515551554,5168.783365397909
-51.53515351535153,5154.614387265337
-51.515151515151516,5157.602941559391
-51.49514951495149,5143.393574325699
-51.47514751475147,5144.9963763399355
-51.455145514551454,5134.987974432931
-51.43514351435143,5140.985617972569
-51.415141514151415,5139.375143505521
-51.39513951395139,5130.545641131914
-51.375137513751376,5127.340950722791
-51.35513551355135,5116.464612373079
-51.33513351335133,5112.620916695475
-51.315131513151314,5129.600496569531
-51.29512951295129,5106.146181031827
-51.275127512751276,5096.421374001093
-51.25512551255125,5116.236662549097
-51.23512351235123,5096.150452029119
-51.215121512151214,5085.4239525894745
-51.19511951195119,5090.475617637872
-51.175117511751175,5092.962670841239
-51.15511551155115,5088.137925382739
-51.135113511351136,5084.458980374557
-51.11511151115111,5071.8767932421315
-51.09510951095109,5069.312130553471
-51.075107510751074,5058.929717081225
-51.05510551055105,5060.381691731951
-51.035103510351036,5059.9499417841935
-51.01510151015101,5064.359795717469
-50.99509950995099,5053.761622019356
-50.975097509750974,5047.986684579965
-50.95509550955095,5041.509515827373
-50.935093509350935,5023.922273074748
-50.91509150915091,5034.520598961723
-50.895089508950896,5040.892885437167
-50.87508750875087,5024.722544015728
-50.85508550855085,5022.885695370583
-50.835083508350834,5017.887668377649
-50.81508150815081,5017.5691631366035
-50.795079507950796,5014.2015254346925
-50.77507750775077,5004.134033604115
-50.75507550755075,5008.154085780063
-50.735073507350734,5000.781153768701
-50.71507150715071,4987.735990254395
-50.695069506950695,4992.475093451446
-50.67506750675067,4985.866056469201
-50.655065506550656,4984.53906715585
-50.63506350635063,4983.86826113371
-50.61506150615061,4976.155049548523
-50.595059505950594,4967.115674511712
-50.57505750575057,4966.201967486956
-50.555055505550555,4968.832181964567
-50.53505350535053,4963.938086956539
-50.51505150515051,4961.545691940702
-50.495049504950494,4961.9079557011855
-50.47504750475047,4941.679012038688
-50.455045504550455,4932.220183087743
-50.43504350435043,4942.517104441314
-50.415041504150416,4939.093882906968
-50.39503950395039,4930.097860233867
-50.37503750375037,4920.434280075173
-50.355035503550354,4917.500497095022
-50.33503350335033,4919.5174706537555
-50.315031503150315,4907.853611148934
-50.29502950295029,4916.6173453392585
-50.27502750275027,4899.387575699831
-50.255025502550254,4915.059044453858
-50.23502350235023,4897.9652979684015
-50.215021502150215,4895.689875428293
-50.19501950195019,4891.263092687198
-50.175017501750176,4889.077406866647
-50.15501550155015,4869.712095910915
-50.13501350135013,4876.756416375133
-50.115011501150114,4873.372750085532
-50.09500950095009,4869.874692260963
-50.075007500750075,4869.21253307509
-50.05500550055005,4870.792154944174
-50.03500350035003,4862.891986331101
-50.015001500150014,4858.386393798276
-49.99499949994999,4848.950709225943
-49.974997499749975,4847.358860657391
-49.95499549954995,4839.6458472499135
-49.934993499349936,4840.010644776101
-49.91499149914991,4838.606610566026
-49.89498949894989,4830.554310909483
-49.874987498749874,4830.825320587213
-49.85498549854985,4824.477664228397
-49.834983498349835,4822.626888440929
-49.81498149814981,4810.192052790121
-49.79497949794979,4806.2003251208025
-49.774977497749774,4812.2297085796845
-49.75497549754975,4808.834958119329
-49.734973497349735,4797.168378477472
-49.71497149714971,4800.478380608313
-49.694969496949696,4786.459537557443
-49.67496749674967,4789.880595212803
-49.65496549654965,4784.518488517871
-49.634963496349634,4776.129177791713
-49.61496149614961,4774.420443809412
-49.594959495949595,4777.583633905557
-49.57495749574957,4782.95174313095
-49.55495549554955,4770.991501552462
-49.534953495349534,4757.643648578524
-49.51495149514951,4764.344731609803
-49.494949494949495,4754.04680043721
-49.47494749474947,4746.31313154659
-49.454945494549456,4744.53769999418
-49.43494349434943,4740.786579049022
-49.41494149414941,4743.135633139238
-49.394939493949394,4736.754221986399
-49.37493749374937,4733.868951979106
-49.354935493549355,4732.964596901642
-49.33493349334933,4726.9420687935035
-49.31493149314931,4720.420936641598
-49.294929492949294,4703.917347689993
-49.27492749274927,4708.91061377987
-49.254925492549255,4713.082454604215
-49.23492349234923,4693.302762397579
-49.214921492149216,4696.096352180098
-49.19491949194919,4695.386235279268
-49.17491749174917,4696.238082097784
-49.154915491549154,4688.896919800078
-49.13491349134913,4687.779916852227
-49.114911491149115,4687.5166102021785
-49.09490949094909,4675.696362819399
-49.07490749074907,4678.858964729471
-49.054905490549054,4675.902357911176
-49.03490349034903,4657.528598191889
-49.014901490149015,4663.914530258724
-48.99489948994899,4656.84875145214
-48.974897489748976,4661.978401850288
-48.95489548954895,4658.554630334454
-48.93489348934893,4641.097904117921
-48.914891489148914,4643.531320857747
-48.89488948894889,4639.036277876527
-48.874887488748875,4637.153281214949
-48.85488548854885,4626.317477382911
-48.83488348834883,4624.64006049119
-48.814881488148814,4633.974613379982
-48.79487948794879,4616.922944103296
-48.774877487748775,4612.621245783319
-48.75487548754875,4609.023051943499
-48.73487348734873,4604.5487672091795
-48.71487148714871,4606.022229168537
-48.69486948694869,4588.729076037854
-48.674867486748674,4593.497679130932
-48.65486548654865,4588.345573171699
-48.634863486348635,4590.127646098012
-48.61486148614861,4577.901427100949
-48.59485948594859,4578.318613938325
-48.57485748574857,4565.868232920107
-48.55485548554855,4574.647137692226
-48.534853485348535,4574.918365981743
-48.51485148514851,4557.259850825051
-48.49484948494849,4549.791304090949
-48.47484748474847,4558.575726467997
-48.45484548454845,4552.6652039524315
-48.434843484348434,4552.416850730932
-48.41484148414841,4546.504217150469
-48.394839483948395,4557.715405812511
-48.37483748374837,4535.475140439497
-48.35483548354835,4534.096115228241
-48.33483348334833,4533.134131756743
-48.31483148314831,4523.327712987697
-48.294829482948295,4527.411414395991
-48.27482748274827,4530.717928626162
-48.25482548254825,4515.4127174207615
-48.23482348234823,4511.129234886088
-48.21482148214821,4515.2550639975425
-48.194819481948194,4506.992310857828
-48.17481748174817,4496.752827488027
-48.154815481548155,4493.14208352807
-48.13481348134813,4493.2036237419725
-48.11481148114811,4493.66962135689
-48.09480948094809,4484.953073669866
-48.07480748074807,4477.314157370155
-48.054805480548055,4481.508111132114
-48.03480348034803,4484.260669993346
-48.01480148014801,4471.911366763856
-47.99479947994799,4464.192310465822
-47.97479747974797,4456.6669318634995
-47.954795479547954,4451.050435719067
-47.93479347934793,4448.592423433539
-47.914791479147915,4448.927167005532
-47.89478947894789,4445.612372987644
-47.87478747874787,4444.0235831553155
-47.85478547854785,4442.107156431801
-47.83478347834783,4440.476975089633
-47.814781478147815,4431.891143438777
-47.79477947794779,4429.8330626739
-47.77477747774777,4425.4325710862795
-47.75477547754775,4419.842680685633
-47.73477347734773,4412.386363652365
-47.714771477147714,4407.310651841645
-47.69476947694769,4415.434041756302
-47.674767476747675,4407.128514704497
-47.65476547654765,4409.971944377263
-47.63476347634763,4405.335013981404
-47.61476147614761,4393.203007658514
-47.59475947594759,4397.57897828588
-47.574757475747575,4384.175342631777
-47.55475547554755,4386.229056064944
-47.53475347534753,4376.761992054382
-47.51475147514751,4374.89532080386
-47.49474947494749,4372.481404859473
-47.474747474747474,4367.156202410197
-47.45474547454745,4356.066963120928
-47.434743474347435,4361.185491093911
-47.41474147414741,4352.132719498151
-47.39473947394739,4357.083764115524
-47.37473747374737,4361.6364614395725
-47.35473547354735,4341.3428868242
-47.334733473347335,4334.131997305802
-47.31473147314731,4335.409165333866
-47.29472947294729,4332.828844227995
-47.27472747274727,4325.928086578722
-47.25472547254725,4321.6290032272
-47.234723472347234,4322.369054385872
-47.21472147214721,4316.194677509064
-47.194719471947195,4328.241002164257
-47.17471747174717,4321.204182840735
-47.15471547154715,4311.708960274166
-47.13471347134713,4307.450709475322
-47.11471147114711,4301.705295107952
-47.094709470947095,4292.664904619753
-47.07470747074707,4291.077119987171
-47.05470547054705,4282.436691215781
-47.03470347034703,4280.57026344184
-47.01470147014701,4269.775370101006
-46.994699469946994,4277.1374641226375
-46.97469746974697,4274.071340542371
-46.954695469546955,4276.586727397667
-46.93469346934693,4264.087093061791
-46.91469146914691,4266.955537255608
-46.89468946894689,4271.109626125092
-46.87468746874687,4263.053140568051
-46.854685468546855,4253.839321081633
-46.83468346834683,4251.625734619576
-46.81468146814681,4249.462556876425
-46.79467946794679,4238.856034598052
-46.77467746774677,4243.813382027939
-46.754675467546754,4236.775513975998
-46.73467346734673,4231.103317543552
-46.714671467146715,4231.826571393792
-46.69466946694669,4224.7177860697875
-46.67466746674667,4215.310749421057
-46.65466546654665,4214.548039848587
-46.63466346634663,4211.138509640952
-46.614661466146615,4206.461260117278
-46.59465946594659,4206.310154344864
-46.57465746574657,4200.283815318705
-46.55465546554655,4185.282942569711
-46.53465346534653,4196.629099969122
-46.514651465146514,4188.782461529354
-46.49464946494649,4179.245230339879
-46.474647464746475,4177.644127375693
-46.45464546454645,4176.3594357242655
-46.43464346434643,4181.007579159132
-46.41464146414641,4168.120568978288
-46.39463946394639,4164.865380430424
-46.374637463746375,4159.118273625982
-46.35463546354635,4166.556122862614
-46.33463346334633,4164.128687022867
-46.31463146314631,4158.0923778962915
-46.29462946294629,4154.77407877128
-46.274627462746274,4142.490387365694
-46.25462546254625,4141.170226923259
-46.234623462346235,4134.836727785276
-46.21462146214621,4130.307206481902
-46.19461946194619,4127.287401279389
-46.17461746174617,4135.933439371729
-46.15461546154615,4124.352317505728
-46.134613461346134,4128.650533268789
-46.11461146114611,4111.257276926948
-46.09460946094609,4112.007576665143
-46.07460746074607,4109.92787662548
-46.05460546054605,4107.967588124098
-46.034603460346034,4100.346643692722
-46.01460146014601,4103.468615577967
-45.994599459945995,4095.6812422197518
-45.97459745974597,4094.1001711698204
-45.95459545954595,4090.628986331882
-45.93459345934593,4085.012355733561
-45.91459145914591,4086.374113335667
-45.894589458945894,4074.5975468538736
-45.87458745874587,4081.2351321234046
-45.85458545854585,4077.147032148892
-45.83458345834583,4065.338599785661
-45.81458145814581,4074.480955127502
-45.794579457945794,4056.9034444283852
-45.77457745774577,4049.3793508669382
-45.754575457545755,4057.5022237106714
-45.73457345734573,4047.893682832342
-45.71457145714571,4044.231262213393
-45.69456945694569,4041.0466325146203
-45.67456745674567,4048.134634489621
-45.654565456545654,4034.815022205184
-45.63456345634563,4030.338282594095
-45.61456145614561,4025.246748756512
-45.59455945594559,4025.377750846343
-45.57455745574557,4022.896194687434
-45.554555455545554,4013.186043674421
-45.53455345534553,4017.2742314432658
-45.514551455145515,4009.6197759627507
-45.49454945494549,4002.98183817327
-45.47454745474547,4002.120932437641
-45.45454545454545,4000.117687053441
-45.43454345434543,4000.023321238706
-45.414541454145414,3991.347797826874
-45.39453945394539,3989.6901068452617
-45.37453745374537,3978.5143374503136
-45.35453545354535,3984.710329989902
-45.33453345334533,3981.5384375932667
-45.314531453145314,3968.316715250571
-45.29452945294529,3968.699093125685
-45.274527452745275,3965.4076939316055
-45.25452545254525,3969.575978838865
-45.23452345234523,3951.7334644895413
-45.21452145214521,3951.2867976671632
-45.19451945194519,3944.8660008753695
-45.174517451745174,3954.710285802912
-45.15451545154515,3943.132334343819
-45.13451345134513,3943.336548243163
-45.11451145114511,3943.470241036955
-45.09450945094509,3927.6555272888995
-45.074507450745074,3939.4471086742633
-45.05450545054505,3940.701578022498
-45.034503450345035,3922.7757800463464
-45.01450145014501,3924.74735000434
-44.99449944994499,3921.0843417974443
-44.97449744974497,3917.5108318334
-44.95449544954495,3914.629203666223
-44.934493449344934,3897.01626906885
-44.91449144914491,3901.1050134960265
-44.89448944894489,3896.4606682783306
-44.87448744874487,3887.4011509699144
-44.85448544854485,3889.954113372195
-44.834483448344834,3885.6048841773627
-44.81448144814481,3893.0713914400576
-44.794479447944795,3880.938619758366
-44.77447744774477,3868.117696432136
-44.75447544754475,3874.4781498624266
-44.73447344734473,3873.2525176734116
-44.71447144714471,3862.4868353399024
-44.694469446944694,3868.731300854683
-44.67446744674467,3864.975729018473
-44.65446544654465,3862.9228752061085
-44.63446344634463,3853.268949746084
-44.61446144614461,3843.754902841543
-44.594459445944594,3845.9877237908727
-44.57445744574457,3845.883307893288
-44.554455445544555,3846.7451698790005
-44.53445344534453,3842.979321532222
-44.51445144514451,3837.662431526355
-44.49444944494449,3825.6455595414427
-44.47444744474447,3812.340043439422
-44.454445444544454,3828.348929728287
-44.43444344434443,3819.65867915212
-44.41444144414441,3821.3358097449564
-44.39443944394439,3804.6425315060264
-44.37443744374437,3808.277780566523
-44.354435443544354,3802.135366726143
-44.33443344334433,3809.7104096630005
-44.314431443144315,3801.733070810785
-44.29442944294429,3790.839763126497
-44.27442744274427,3781.5816194656086
-44.25442544254425,3795.362796730286
-44.23442344234423,3787.697464056433
-44.214421442144214,3787.291883469072
-44.19441944194419,3780.8355812405903
-44.17441744174417,3769.0849769479887
-44.15441544154415,3768.5814798798638
-44.13441344134413,3760.6738203797067
-44.114411441144114,3762.4978737025303
-44.09440944094409,3760.381346884809
-44.074407440744075,3750.0296454339673
-44.05440544054405,3758.6402902888412
-44.03440344034403,3741.048917250352
-44.01440144014401,3748.006833647566
-43.99439943994399,3736.766224188764
-43.974397439743974,3738.3632913209112
-43.95439543954395,3737.8832711752666
-43.93439343934393,3736.603941566226
-43.91439143914391,3722.5174859776303
-43.89438943894389,3724.944299934804
-43.874387438743874,3717.7991699538366
-43.85438543854385,3719.5360436044502
-43.834383438343835,3704.135850658377
-43.81438143814381,3715.07849993022
-43.79437943794379,3702.198719479542
-43.77437743774377,3704.692198414576
-43.75437543754375,3700.8056710795236
-43.734373437343734,3699.7077521358797
-43.71437143714371,3697.9362966164463
-43.69436943694369,3692.1399367690483
-43.67436743674367,3690.8560541460247
-43.65436543654365,3683.315752842671
-43.634363436343634,3671.8428138002887
-43.61436143614361,3679.3957843123612
-43.594359435943595,3669.6430645122664
-43.57435743574357,3660.796639744267
-43.55435543554355,3665.3958649539277
-43.53435343534353,3655.3213445611714
-43.51435143514351,3658.943567441568
